Input data,kjv_ceph
user,ndp
function,wordcount
async toggle,True
forbid ndp,False
load balance strategy,roundrobin
iteration, latency
0,0.22269630432128906
1,0.23529434204101562
2,0.2264235019683838
3,0.22475814819335938
4,0.2205030918121338
5,0.22620844841003418
6,0.22715544700622559
7,0.22759151458740234
8,0.2266833782196045
9,0.22663497924804688
10,0.23002409934997559
11,0.23761272430419922
12,0.23654508590698242
13,0.23852872848510742
14,0.2429826259613037
15,0.24338841438293457
16,0.24265646934509277
17,0.25058889389038086
18,0.2508046627044678
19,0.25313901901245117
20,0.25499987602233887
21,0.2565748691558838
22,0.25753140449523926
23,0.26603269577026367
24,0.27126622200012207
25,0.26421618461608887
26,0.2663390636444092
27,0.2674577236175537
28,0.2697408199310303
29,0.2687661647796631
30,0.28070783615112305
31,0.2763245105743408
32,0.27458930015563965
33,0.2770218849182129
34,0.2892296314239502
35,0.31542491912841797
36,0.28119492530822754
37,0.3054206371307373
38,0.2756030559539795
39,0.32047200202941895
40,0.2923696041107178
41,0.2811911106109619
42,0.29042959213256836
43,0.30817198753356934
44,0.38114118576049805
45,0.3286855220794678
46,0.362041711807251
47,0.39519405364990234
48,0.29613637924194336
49,0.4258999824523926
50,0.33008289337158203
51,0.44499850273132324
52,0.3451497554779053
53,0.44463038444519043
54,0.42878150939941406
55,0.41083788871765137
56,0.43916916847229004
57,0.43540453910827637
58,0.3554568290710449
59,0.43560194969177246
60,0.41858935356140137
61,0.45053720474243164
62,0.4538149833679199
63,0.4565873146057129
64,0.4407961368560791
65,0.43552088737487793
66,0.4360654354095459
67,0.4640820026397705
68,0.4728813171386719
69,0.46913671493530273
70,0.45406007766723633
71,0.436032772064209
72,0.45426416397094727
73,0.49603986740112305
74,0.46285295486450195
75,0.44342041015625
76,0.49051880836486816
77,0.4777853488922119
78,0.47399210929870605
79,0.47168755531311035
80,0.4560561180114746
81,0.47527122497558594
82,0.4628610610961914
83,0.4795992374420166
84,0.47545719146728516
85,0.46277809143066406
86,0.4435911178588867
87,0.4324665069580078
88,0.4834620952606201
89,0.49064159393310547
90,0.49519991874694824
91,0.49346470832824707
92,0.5061430931091309
93,0.4575159549713135
94,0.4879570007324219
95,0.467864990234375
96,0.451627254486084
97,0.4814567565917969
98,0.48044586181640625
99,0.4797337055206299
100,0.46914076805114746
101,0.4671642780303955
102,0.4520692825317383
103,0.48570942878723145
104,0.46319079399108887
105,0.4525012969970703
106,0.42876386642456055
107,0.43950891494750977
108,0.4745461940765381
109,0.4787576198577881
110,0.4839322566986084
111,0.48439645767211914
112,0.4724304676055908
113,0.4913058280944824
114,0.469083309173584
115,0.4576120376586914
116,0.4678614139556885
117,0.4800891876220703
118,0.49613022804260254
119,0.47990894317626953
120,0.5001034736633301
121,0.47612833976745605
122,0.4454810619354248
123,0.42690515518188477
124,0.48776674270629883
125,0.4762437343597412
126,0.4342520236968994
127,0.452800989151001
128,0.46548938751220703
129,0.47223401069641113
130,0.46375060081481934
131,0.5118105411529541
132,0.49762392044067383
133,0.4759054183959961
134,0.5151534080505371
135,0.4818425178527832
136,0.4538559913635254
137,0.4348876476287842
138,0.47969555854797363
139,0.4673750400543213
140,0.44993066787719727
141,0.4827415943145752
142,0.46752285957336426
143,0.4382915496826172
144,0.4754452705383301
145,0.47626829147338867
146,0.44991230964660645
147,0.46788883209228516
148,0.48500537872314453
149,0.4704751968383789
150,0.4434700012207031
151,0.4236109256744385
152,0.483889102935791
153,0.4910907745361328
154,0.4631350040435791
155,0.4839136600494385
156,0.45581793785095215
157,0.4501948356628418
158,0.47597479820251465
159,0.4626314640045166
160,0.47721028327941895
161,0.4564526081085205
162,0.49393582344055176
163,0.4804506301879883
164,0.4724433422088623
165,0.47664713859558105
166,0.48770952224731445
167,0.4648935794830322
168,0.47460412979125977
169,0.45484471321105957
170,0.5194945335388184
171,0.4661102294921875
172,0.48290061950683594
173,0.4882800579071045
174,0.45576047897338867
175,0.5159652233123779
176,0.491438627243042
177,0.4861583709716797
178,0.44949841499328613
179,0.4337887763977051
180,0.45015406608581543
181,0.45897579193115234
182,0.45039939880371094
183,0.4150834083557129
184,0.42861294746398926
185,0.4393002986907959
186,0.42230796813964844
187,0.43047618865966797
188,0.40500807762145996
189,0.43424272537231445
190,0.3759291172027588
191,0.3982837200164795
192,0.38720202445983887
193,0.3921229839324951
194,0.34511756896972656
195,0.38100743293762207
196,0.3864705562591553
197,0.38211989402770996
198,0.3647289276123047
199,0.3572380542755127
