Latency,Throughput
0.316049,3.164066331486573
0.519879,1.9235245124346243
0.724082,1.3810590513229164
0.929581,1.0757534846344752
1.135384,0.8807592849643822
1.345422,0.7432612221295624
1.558313,0.6417196031862662
1.762085,0.5675095128782096
1.969029,0.50786453627651
2.173372,0.4601145133000701
2.381912,0.419830791397835
2.583769,0.3870315032032662
2.791528,0.35822674893463363
2.990889,0.3343487504885671
3.2029,0.31221705329545096
3.410515,0.293210849387849
3.609543,0.2770433819461356
3.815647,0.26207875099557165
4.024844,0.24845683460029755
4.224527,0.23671289117101157
4.136402,0.2417559995377625
4.138532,0.24163157370777852
4.141953,0.24143200079769134
4.142314,0.2414109601541554
4.140455,0.24151934992651772
4.136195,0.2417680984576404
4.12805,0.2422451278448662
4.131217,0.242059422199318
4.12909,0.2421841132065419
4.127373,0.24228486255058604
4.129292,0.2421722658509013
4.125864,0.24237347619795516
4.128548,0.24221590738438792
4.126977,0.24230811075516048
4.134052,0.2418934256269636
4.133603,0.24191970056147144
4.131974,0.2420150756030895
4.132757,0.241969222966654
4.1335,0.24192572880125804
4.132047,0.24201079997395963
4.135014,0.24183714976539378
4.132365,0.2419921763929372
4.129002,0.24218927479327934
4.131284,0.2420554965478045
4.129214,0.24217684043500773
4.13103,0.24207037954214808
4.129585,0.2421550833800491
4.128566,0.24221485135516785
4.127304,0.24228891305316985
4.126,0.24236548715462916
4.126908,0.242312162035112
4.12685,0.24231556756363812
4.12572,0.24238193575909173
4.127685,0.24226654892512392
4.119755,0.24273288096015422
4.12091,0.24266484829807006
4.118972,0.2427790235039228
4.118719,0.24279393665846108
4.118281,0.24281975902081476
4.119149,0.2427685912794123
4.118065,0.24283249535886395
4.124478,0.24245492399280588
4.127991,0.24224859017376735
4.130766,0.24208585042096306
4.13393,0.2419005643540166
4.132448,0.24198731599284493
4.133557,0.24192239274794083
4.132687,0.24197332147341427
4.135961,0.2417817769558272
4.135409,0.2418140503152167
4.133947,0.24189956958809583
4.137272,0.2417051622421731
4.137208,0.24170890126868166
4.141462,0.2414606242916149
4.143072,0.24136679256358567
4.145365,0.2412332810259169
4.148767,0.24103546909238333
4.1508,0.24091741351064852
4.148188,0.2410691125860255
4.149078,0.24101740193845475
4.149985,0.2409647263785291
4.146569,0.24116323640098594
4.141562,0.2414547941090825
4.138016,0.2416617045463333
4.136691,0.2417391098344063
4.138726,0.2416202473901389
4.136818,0.24173168846200146
4.137104,0.2417149774334897
4.134152,0.2418875745255617
4.135731,0.24179522314193067
4.136339,0.24175968168953269
4.138216,0.2416500250349426
4.140024,0.24154449346187362
4.135708,0.2417965678427974
4.136132,0.24177178097797652
4.133033,0.24195306449283127
4.129831,0.242140659024546
4.131816,0.24202433022186856
4.130048,0.2421279365276142
4.130907,0.24207758731920134
4.131327,0.24205297716690063
4.129538,0.24215783944838382
4.128912,0.24219455391638284
4.128427,0.24222300648648987
4.129623,0.2421528551153459
4.127018,0.2423057035370333
4.127634,0.2422695423092261
4.128519,0.24221760878416693
4.129632,0.24215232737444886
4.128759,0.24220352895385758
4.127789,0.242260444998521
4.126313,0.24234710260709744
4.125791,0.24237776465167526
4.127202,0.24229490100072643
4.126714,0.24232355331627053
4.129059,0.24218593146767825
4.130168,0.24212090161949826
4.129625,0.2421527378393922
4.134071,0.2418923138959152
4.133969,0.2418982822561079
4.133765,0.2419102198601033
4.138058,0.241659251755292
4.139756,0.241560130597069
4.139862,0.2415539455179907
4.140497,0.24151690002432075
4.141793,0.2414413274637337
4.144292,0.24129573881377084
4.142433,0.2414040251224341
4.141411,0.24146359779311932
4.14348,0.2413430256692442
4.143677,0.24133155166293124
4.142669,0.2413902727927334
4.142363,0.24140810450460284
4.141371,0.2414659300024074
4.142773,0.24138421294142837
4.142508,0.24139965450881445
4.142788,0.241383338949519
4.142449,0.24140309271158197
4.139923,0.2415503863236104
4.140685,0.24150593440457313
4.140293,0.2415288000148782
4.138734,0.24161978034829007
4.136416,0.24175518129704557
4.137561,0.2416882796410736
4.137005,0.24172076175880858
4.136741,0.24173618797986146
4.135982,0.2417805493350793
4.138047,0.24165989414813316
4.139006,0.24160390199965884
4.139102,0.24159829837486488
4.139597,0.2415694088096015
4.139138,0.24159619708258095
4.141882,0.24143613941681585
4.141897,0.24143526504884114
4.140693,0.24150546780454385
4.140774,0.24150074358078946
4.141215,0.24147502604911844
4.140653,0.24150780082272044
4.142679,0.24138969010150194
4.142804,0.24138240669845834
4.143206,0.2413589862536403
4.144029,0.24131105260122457
4.144035,0.2413107032155858
4.142115,0.24142255828242332
4.144253,0.24129800955684896
4.14453,0.24128188238473364
4.143757,0.24132689247945766
4.144879,0.24126156638106924
4.144651,0.24127483833982646
4.145366,0.24123322283243506
4.146727,0.24115404751747582
4.146187,0.24118545545581999
4.144812,0.2412654663227186
4.145356,0.24123380476851689
4.148796,0.24103378425933694
4.147362,0.24111712457219792
4.147868,0.2410877106021696
4.149975,0.24096530701992178
4.148196,0.24106864767238576
4.1473,0.24112072914908492
4.146022,0.24119505395774551
4.144921,0.2412591217058178
4.14539,0.24123182619729386
4.145893,0.2412025587732245
4.143314,0.24135269496832729
4.14681,0.24114922072629322
4.146335,0.24117684654037844
4.144087,0.24130767524909588
4.141989,0.24142990239713338
4.140654,0.24150774249671672
4.141149,0.2414788745828754
4.137856,0.24167104896835462
4.13588,0.24178651218120448
4.138247,0.24164821481173068
4.133918,0.24190126654665137
4.131545,0.24204020529850212
4.129822,0.2421411867145848
4.134822,0.24184837944656384
4.137288,0.24170422750362075
4.137807,0.24167391084214418
4.137999,0.2416626973568626
4.138949,0.24160722927487147
4.138866,0.2416120744184518
4.138862,0.24161230792425553
4.14148,0.24145957483798064
4.137747,0.2416774152697108
4.139897,0.24155190334445517
4.139088,0.24159911555395777
4.141974,0.24143077672626626
4.142728,0.24138683495513102
4.141123,0.24148039070561292
4.144993,0.2412549309492199
4.146446,0.2411703902571021
4.144817,0.24126517527794353
4.145039,0.24125225359761393
4.146887,0.24114474303254463
4.151745,0.24086257706097075
4.144346,0.2412925947785248
4.144975,0.2412559786247203
4.14758,0.24110445127037938
4.146305,0.24117859154114327
4.145712,0.24121308957303356
4.149341,0.2410021253977439
4.147879,0.24108707124773893
4.146918,0.24114294037162054
4.149657,0.24098377287568584
4.149288,0.2410052037843601
4.151846,0.240856717710628
4.154748,0.2406884845964184
4.155961,0.24061823486794032
4.155154,0.24066496693022693
4.156543,0.2405845434535382
4.155858,0.240624198420639
4.156979,0.24055931001816463
4.159387,0.2404200426649408
4.158328,0.24048127035673952
4.156299,0.24059866722774279
4.157225,0.24054507514026782
4.15923,0.24042911788960938
4.156862,0.24056608085618428
4.16007,0.24038057051924605
4.162669,0.24023048673819608
4.160135,0.24037681469471542
4.163173,0.24020140407328738
4.163856,0.2401620036812032
4.163461,0.2401847885689334
4.163836,0.24016315724250428
4.162413,0.2402452615826445
4.159811,0.24039553720108917
4.158251,0.24048572344478483
