Latency,Throughput
0.017141,58.339653462458436
0.022062,45.32680627322999
0.026054,38.38182236892607
0.031478,31.768219073638733
0.029375,34.04255319148936
0.027602,36.22925874936599
0.046746,21.392204680614384
0.048222,20.737422753100244
0.022375,44.6927374301676
0.057917,17.266087677193223
0.024135,41.43360265175057
0.02897,34.51846738004833
0.068357,14.629079684597041
0.077033,12.981449508652135
0.078225,12.78363694471077
0.079319,12.607319809881616
0.039998,25.001250062503125
0.046616,21.451862021623477
0.080022,12.496563445052612
0.09136,10.945709281961472
0.05143,19.44390433599067
0.059041,16.937382496908928
0.094915,10.535742506453142
0.096789,10.331752575189329
0.059263,16.873934832863675
0.096673,10.34414986604326
0.059963,16.67695078631823
0.130364,7.670829370071492
0.083733,11.942722701921584
0.080676,12.395260052555903
0.129683,7.711110939753091
0.116277,8.600153082724873
0.121363,8.239743579179816
0.09345,10.700909577314071
0.137453,7.275214073174103
0.089316,11.19620224819741
0.135889,7.358947376167312
0.110793,9.025840982733566
0.088682,11.276245461311202
0.134795,7.418672799436181
0.140869,7.098793914913856
0.087849,11.383168846543501
0.142873,6.999223086237428
0.094723,10.557098064883924
0.159256,6.279198271964635
0.104144,9.602089414656628
0.165379,6.04671693504012
0.102547,9.751626083649448
0.104564,9.5635209058567
0.164157,6.091729259184805
0.113685,8.79623521132955
0.16732,5.976571838393498
0.112553,8.884703206489387
0.172489,5.797471143087385
0.117468,8.512956720128035
0.174681,5.724721062966207
0.196493,5.089239820248049
0.12772,7.829627309740056
0.193841,5.15886731909142
0.131661,7.595263593623017
0.133591,7.485534205148551
0.196312,5.093932108072864
0.187649,5.329098476410746
0.13596,7.355104442483084
0.138128,7.239661763002433
0.221649,4.511637769626752
0.198056,5.04907702871915
0.140534,7.11571576984929
0.205986,4.854698863029526
0.208422,4.797957989079848
0.150604,6.639929882340443
0.162634,6.148775778742452
0.213437,4.685223274315137
0.216595,4.616911747731942
0.161063,6.208750613114122
0.215955,4.630594336783126
0.136369,7.333044900233925
0.222247,4.4994983059388876
0.165641,6.037152637330129
0.137321,7.282207382701845
0.230057,4.346748849198242
0.229434,4.358551914711856
0.14505,6.894174422612892
0.152836,6.542961082467482
0.23356,4.281555060798082
0.215363,4.643323133500183
0.150964,6.624095810921809
0.222909,4.486135597934584
0.153729,6.504953522107084
0.21998,4.545867806164196
0.157455,6.351020926613953
0.223733,4.469613333750497
0.162542,6.15225603228704
0.230917,4.330560331201254
0.268014,3.731148372846195
0.17162,5.8268267101736395
0.269685,3.7080297383985017
0.170314,5.871507920664185
0.265622,3.764748401864303
0.17218,5.807875479149727
0.282765,3.536505578837551
0.183544,5.448284879919801
0.278426,3.5916185988377523
0.180692,5.53427932614615
0.289913,3.4493106552655455
0.185299,5.3966831985061985
0.193668,5.163475638721937
0.302353,3.3073923526474025
0.282967,3.5339809942502125
0.193972,5.1553832511908935
0.291925,3.4255373811766723
0.202184,4.9459897914770705
0.299456,3.339388758281684
0.309608,3.229890700498695
0.203696,4.909276569004792
0.208883,4.7873690056155835
0.300242,3.3306466117332016
0.301348,3.3184225546544193
0.210438,4.751993461256998
0.304744,3.2814427847636045
0.298687,3.347986353607623
0.218028,4.586566862971728
0.224229,4.459726440380146
0.314179,3.182898920678976
0.32065,3.118665211289568
0.228066,4.384695658274359
0.290672,3.4403038476358234
0.232958,4.292619270426429
0.234195,4.269945985183288
0.294677,3.3935461539244662
0.294824,3.3918541231378723
0.240187,4.163422666505681
0.30935,3.232584451268789
0.29882,3.3464962184592735
0.23721,4.215673875468994
