Input data,kjv_ceph
92,Turnaround: 0.457078218460083
93,Turnaround: 0.4625980854034424
94,Turnaround: 0.4641129970550537
95,Turnaround: 0.4638371467590332
96,Turnaround: 0.4359004497528076
97,Turnaround: 0.4240396022796631
98,Turnaround: 0.44986677169799805
99,Turnaround: 0.45575809478759766
100,Turnaround: 0.4638481140136719
101,Turnaround: 0.45568227767944336
102,Turnaround: 0.48006725311279297
103,Turnaround: 0.46825742721557617
104,Turnaround: 0.4532783031463623
105,Turnaround: 0.4412417411804199
106,Turnaround: 0.43116188049316406
107,Turnaround: 0.46553921699523926
108,Turnaround: 0.4554600715637207
109,Turnaround: 0.4617960453033447
110,Turnaround: 0.47252655029296875
111,Turnaround: 0.4743537902832031
112,Turnaround: 0.4545924663543701
113,Turnaround: 0.42373204231262207
114,Turnaround: 0.5264327526092529
115,Turnaround: 0.503831148147583
116,Turnaround: 0.48387861251831055
117,Turnaround: 0.459822416305542
118,Turnaround: 0.4801182746887207
119,Turnaround: 0.4623427391052246
120,Turnaround: 0.4682731628417969
121,Turnaround: 0.47058820724487305
122,Turnaround: 0.4760916233062744
123,Turnaround: 0.45580625534057617
124,Turnaround: 0.45586276054382324
125,Turnaround: 0.4263570308685303
126,Turnaround: 0.4727013111114502
127,Turnaround: 0.44692087173461914
128,Turnaround: 0.46683406829833984
129,Turnaround: 0.5073666572570801
130,Turnaround: 0.4356398582458496
131,Turnaround: 0.4799208641052246
132,Turnaround: 0.46912693977355957
133,Turnaround: 0.4434354305267334
134,Turnaround: 0.48524045944213867
135,Turnaround: 0.4964182376861572
136,Turnaround: 0.484874963760376
137,Turnaround: 0.47892212867736816
138,Turnaround: 0.49134016036987305
139,Turnaround: 0.47189879417419434
140,Turnaround: 0.45577311515808105
141,Turnaround: 0.46935224533081055
142,Turnaround: 0.5037946701049805
143,Turnaround: 0.44487452507019043
144,Turnaround: 0.4598667621612549
145,Turnaround: 0.47017502784729004
146,Turnaround: 0.4808628559112549
147,Turnaround: 0.453432559967041
148,Turnaround: 0.45966506004333496
149,Turnaround: 0.48597073554992676
150,Turnaround: 0.46251893043518066
151,Turnaround: 0.4824965000152588
152,Turnaround: 0.4504122734069824
153,Turnaround: 0.45032644271850586
154,Turnaround: 0.47606396675109863
155,Turnaround: 0.4602510929107666
156,Turnaround: 0.45955729484558105
157,Turnaround: 0.46428847312927246
158,Turnaround: 0.49721646308898926
159,Turnaround: 0.47516417503356934
160,Turnaround: 0.49700188636779785
161,Turnaround: 0.4686470031738281
162,Turnaround: 0.44325995445251465
163,Turnaround: 0.5026006698608398
164,Turnaround: 0.4769759178161621
165,Turnaround: 0.47980427742004395
166,Turnaround: 0.4425950050354004
167,Turnaround: 0.5045599937438965
168,Turnaround: 0.4696958065032959
169,Turnaround: 0.47753190994262695
170,Turnaround: 0.4574897289276123
171,Turnaround: 0.4678642749786377
172,Turnaround: 0.4799172878265381
173,Turnaround: 0.4350590705871582
174,Turnaround: 0.46477699279785156
175,Turnaround: 0.4514918327331543
176,Turnaround: 0.4278135299682617
177,Turnaround: 0.4737253189086914
178,Turnaround: 0.4501948356628418
179,Turnaround: 0.4338409900665283
180,Turnaround: 0.46381568908691406
181,Turnaround: 0.4764401912689209
182,Turnaround: 0.4357762336730957
183,Turnaround: 0.4232656955718994
184,Turnaround: 0.4186580181121826
185,Turnaround: 0.45493483543395996
186,Turnaround: 0.4054291248321533
187,Turnaround: 0.4209885597229004
188,Turnaround: 0.43734264373779297
189,Turnaround: 0.3867158889770508
190,Turnaround: 0.3775942325592041
191,Turnaround: 0.423626184463501
192,Turnaround: 0.41875743865966797
193,Turnaround: 0.36891913414001465
194,Turnaround: 0.3945646286010742
195,Turnaround: 0.3499946594238281
196,Turnaround: 0.3641834259033203
197,Turnaround: 0.3940408229827881
198,Turnaround: 0.3747866153717041
199,Turnaround: 0.3547523021697998
