Input data,kjv_ceph
user,ndp
function,wordcount
async toggle,True
forbid ndp,False
load balance strategy,roundrobin
iteration, latency
0,0.22263285898952745
1,0.2255305199942086
2,0.22398222700576298
3,0.22474478499498218
4,0.2213006430247333
5,0.22075164900161326
6,0.2271189000166487
7,0.22270036197733134
8,0.22200155700556934
9,0.22567334701307118
10,0.23218239398556761
11,0.23650468001142144
12,0.23803614999633282
13,0.24134620098629966
14,0.24201916600577533
15,0.24448113999096677
16,0.24501309500192292
17,0.24690425000153482
18,0.24644765199627727
19,0.25487814398366027
20,0.2561407280154526
21,0.25528102897806093
22,0.25633121200371534
23,0.2616099529841449
24,0.258286373980809
25,0.2642499980283901
26,0.26006295799743384
27,0.2733814670064021
28,0.2703198459930718
29,0.26932925899745896
30,0.2694631109770853
31,0.26833660100237466
32,0.2856257800012827
33,0.29466209100792184
34,0.27737477800110355
35,0.28183756399084814
36,0.30836432200158015
37,0.2783797979936935
38,0.27316562001942657
39,0.391004706005333
40,0.3898214530199766
41,0.2891368310083635
42,0.2981512260157615
43,0.3688423870189581
44,0.3897898319992237
45,0.3002989609958604
46,0.38591494801221415
47,0.4310878859832883
48,0.4529659090039786
49,0.38841134699760005
50,0.4474415239819791
51,0.3909320429957006
52,0.4380380889924709
53,0.4186775610141922
54,0.439538389997324
55,0.44896028700168245
56,0.4022615090070758
57,0.41332203801721334
58,0.44661619601538405
59,0.44571302700205706
60,0.4518226620275527
61,0.434541385009652
62,0.4770774299977347
63,0.46053489099722356
64,0.4603583179996349
65,0.443752797000343
66,0.4374139250139706
67,0.4523395640135277
68,0.4821771190036088
69,0.4643384219962172
70,0.4717357679910492
71,0.4801804610178806
72,0.46022660899325274
73,0.4704311389941722
74,0.47495266899932176
75,0.47210914199240506
76,0.45147386597818695
77,0.45597508098580875
78,0.45190163201186806
79,0.44985223302501254
80,0.45189101100550033
81,0.46767061497666873
82,0.4513157410256099
83,0.46744743699673563
84,0.4869667790189851
85,0.48060595101560466
86,0.49149645600118674
87,0.45296187698841095
88,0.464643696002895
89,0.4921661840053275
90,0.4639843190088868
91,0.4567272109852638
92,0.47934988597990014
93,0.4752522970084101
94,0.45922557899029925
95,0.4839036329940427
96,0.5054303109936882
97,0.4583917730196845
98,0.4718056560086552
99,0.46777156699681655
100,0.49633762598386966
101,0.47180078699602745
102,0.4835369969950989
103,0.4658169799949974
104,0.45571674799430184
105,0.4361602829885669
106,0.46770594199188054
107,0.451650859991787
108,0.4757601989840623
109,0.47904242397635244
110,0.49620639299973845
111,0.45979585201712325
112,0.4559733310015872
113,0.4557812340208329
114,0.46799431898398325
115,0.444139831000939
116,0.4847850779769942
117,0.48008840798866004
118,0.47977731001446955
119,0.46311253498424776
120,0.45154744997853413
121,0.4715153170109261
122,0.4612919490027707
123,0.4667142810067162
124,0.4456356579903513
125,0.43271447098231874
126,0.4774082250078209
127,0.4694456740107853
128,0.4535811319947243
129,0.45175705300061963
130,0.5032645979954395
131,0.47581015099422075
132,0.47156129899667576
133,0.47526028199354187
134,0.4631764390214812
135,0.47129158198367804
136,0.4776734639890492
137,0.4879331639967859
138,0.4865855539974291
139,0.45081432300503366
140,0.477793747006217
141,0.4623986360093113
142,0.49202812401927076
143,0.4678267579874955
144,0.4675676439946983
145,0.44777105300454423
146,0.43405083200195804
147,0.4624612080224324
148,0.5058835189847741
149,0.48726789600914344
150,0.46336275900830515
