Input data,kjv_ceph
91,Turnaround: 0.4961564540863037
92,Turnaround: 0.4638710021972656
93,Turnaround: 0.4616889953613281
94,Turnaround: 0.4558446407318115
95,Turnaround: 0.5040879249572754
96,Turnaround: 0.5135490894317627
97,Turnaround: 0.49721288681030273
98,Turnaround: 0.5050430297851562
99,Turnaround: 0.4811379909515381
100,Turnaround: 0.47750091552734375
101,Turnaround: 0.45572710037231445
102,Turnaround: 0.47130274772644043
103,Turnaround: 0.4706995487213135
104,Turnaround: 0.4647481441497803
105,Turnaround: 0.4410233497619629
106,Turnaround: 0.4937601089477539
107,Turnaround: 0.4557759761810303
108,Turnaround: 0.45570850372314453
109,Turnaround: 0.47340869903564453
110,Turnaround: 0.44231247901916504
111,Turnaround: 0.4952104091644287
112,Turnaround: 0.4880084991455078
113,Turnaround: 0.456402063369751
114,Turnaround: 0.5038168430328369
115,Turnaround: 0.49467897415161133
116,Turnaround: 0.4994328022003174
117,Turnaround: 0.4836549758911133
118,Turnaround: 0.4677703380584717
119,Turnaround: 0.520723819732666
120,Turnaround: 0.49687886238098145
121,Turnaround: 0.45164942741394043
122,Turnaround: 0.4541494846343994
123,Turnaround: 0.44466471672058105
124,Turnaround: 0.4297165870666504
125,Turnaround: 0.4581568241119385
126,Turnaround: 0.4327392578125
127,Turnaround: 0.4248194694519043
128,Turnaround: 0.48222827911376953
129,Turnaround: 0.46535396575927734
130,Turnaround: 0.46781134605407715
131,Turnaround: 0.4758303165435791
132,Turnaround: 0.46842265129089355
133,Turnaround: 0.4841465950012207
134,Turnaround: 0.5138554573059082
135,Turnaround: 0.48694944381713867
136,Turnaround: 0.5038833618164062
137,Turnaround: 0.4878115653991699
138,Turnaround: 0.48568272590637207
139,Turnaround: 0.45774030685424805
140,Turnaround: 0.463878870010376
141,Turnaround: 0.49225354194641113
142,Turnaround: 0.45185208320617676
143,Turnaround: 0.45049524307250977
144,Turnaround: 0.43677520751953125
145,Turnaround: 0.469372034072876
146,Turnaround: 0.44399499893188477
147,Turnaround: 0.4771401882171631
148,Turnaround: 0.475632905960083
149,Turnaround: 0.446627140045166
150,Turnaround: 0.47312450408935547
151,Turnaround: 0.4748420715332031
152,Turnaround: 0.4759185314178467
153,Turnaround: 0.45444250106811523
154,Turnaround: 0.47129297256469727
155,Turnaround: 0.4605715274810791
156,Turnaround: 0.4435765743255615
157,Turnaround: 0.4677259922027588
158,Turnaround: 0.47175121307373047
159,Turnaround: 0.47159814834594727
160,Turnaround: 0.49193787574768066
161,Turnaround: 0.49837565422058105
162,Turnaround: 0.4798903465270996
163,Turnaround: 0.48424339294433594
164,Turnaround: 0.4838447570800781
165,Turnaround: 0.4479856491088867
166,Turnaround: 0.4720778465270996
167,Turnaround: 0.47917699813842773
168,Turnaround: 0.4599425792694092
169,Turnaround: 0.475874662399292
170,Turnaround: 0.5033290386199951
171,Turnaround: 0.45673203468322754
172,Turnaround: 0.4638826847076416
173,Turnaround: 0.49693918228149414
174,Turnaround: 0.4273948669433594
175,Turnaround: 0.4757215976715088
176,Turnaround: 0.45549440383911133
177,Turnaround: 0.4945073127746582
178,Turnaround: 0.4792613983154297
179,Turnaround: 0.44775915145874023
180,Turnaround: 0.4503629207611084
181,Turnaround: 0.44486427307128906
182,Turnaround: 0.43647217750549316
183,Turnaround: 0.4410686492919922
184,Turnaround: 0.4156780242919922
185,Turnaround: 0.4135010242462158
186,Turnaround: 0.4261612892150879
187,Turnaround: 0.39470982551574707
188,Turnaround: 0.4151909351348877
189,Turnaround: 0.42287516593933105
190,Turnaround: 0.435671329498291
191,Turnaround: 0.4172985553741455
192,Turnaround: 0.41962265968322754
193,Turnaround: 0.37061214447021484
194,Turnaround: 0.39830470085144043
195,Turnaround: 0.3707871437072754
196,Turnaround: 0.39200925827026367
197,Turnaround: 0.376629114151001
198,Turnaround: 0.34763121604919434
199,Turnaround: 0.3447151184082031
