Latency,Throughput
0.492241,2.031525208180546
0.676739,1.4776745540008778
0.895302,1.1169415459811325
1.244149,0.803762250341398
1.582,0.6321112515802781
1.921,0.5205622071837585
2.253382,0.4437773977070909
2.446743,0.4087065948487438
2.658092,0.37620970229773837
2.863493,0.3492238325709195
3.06409,0.32636117085333655
3.28315,0.3045855352329318
2.812314,0.35557907118479654
3.716168,0.2690944004684395
3.909953,0.2557575500268162
4.127436,0.24228116438389352
4.33273,0.23080136542087784
2.289406,0.4367945222472554
4.740001,0.21097041962649374
4.939881,0.20243402624476178
5.156693,0.1939227330384027
5.356465,0.18669028921126152
2.282332,0.43814835002094354
5.299379,0.1887013553852253
4.409815,0.22676688251094435
4.961448,0.20155406244306098
5.506598,0.18160032746171048
2.275856,0.4393951111142357
4.905009,0.2038732242897006
4.156773,0.2405712315779572
4.568437,0.21889324510768124
4.9849,0.20060582960540835
2.274548,0.43964778936298554
4.774221,0.20945825507449278
4.139373,0.24158248121152648
4.552845,0.2196428826371203
4.969478,0.20122837851379966
2.276813,0.43921042263901333
4.762147,0.20998931784340133
4.143208,0.24135886974537607
4.554459,0.2195650460351054
4.96956,0.2012250581540418
2.276753,0.4392219972917572
4.760173,0.2100763984838366
4.138646,0.24162491790793417
4.553473,0.2196125902141069
4.969129,0.2012425115145934
2.27594,0.43937889399544805
4.760167,0.21007666327672958
4.136582,0.24174547972214744
4.549247,0.21981659821944158
4.968064,0.2012856517146317
2.272757,0.43999424487527705
4.761008,0.21003955464893148
4.138022,0.24166135414456472
4.554308,0.21957232580668679
4.970018,0.20120651474501702
2.276093,0.43934935874764347
4.760811,0.2100482459816195
4.134711,0.24185487208174886
4.551885,0.21968920568072345
4.969469,0.20122874295020252
2.278948,0.4387989546053705
4.761918,0.20999941620162296
4.139485,0.24157594483371725
4.557326,0.21942691832886216
4.974468,0.20102652183107822
2.282137,0.43818578814505876
4.770964,0.20960124620516943
4.153916,0.24073669279783222
4.564551,0.21907959840956975
4.981091,0.20075923126078202
2.286203,0.4374064770276305
4.77304,0.2095100816251278
4.151103,0.24089982831069237
4.563784,0.21911641742904572
4.981934,0.20072526051127937
2.279847,0.4386259253362177
4.771853,0.20956219732669887
4.150058,0.24096048778113466
4.562371,0.2191842794020916
4.978921,0.20084672964282824
2.286767,0.4372985966650734
4.771644,0.20957137623846203
4.151952,0.24085056860002238
4.562182,0.21919335966868486
4.978777,0.20085253868570535
2.277405,0.43909625209394026
4.772443,0.20953628990435297
4.141641,0.24145018846394461
4.555934,0.2194939610626493
4.976411,0.20094803262833397
2.281558,0.4382969882860747
4.767764,0.20974192514562384
4.148228,0.2410667880357589
4.563663,0.21912222703560713
4.97684,0.20093071105360027
2.281872,0.4382366758521074
4.774308,0.20945443821387308
4.152345,0.24082777322211904
4.561759,0.21921368489654977
4.978655,0.20085746049886968
2.284863,0.43766300211434994
4.779437,0.2092296644981407
4.153629,0.24075332678965794
4.567772,0.21892511272454054
4.973492,0.20106597135372892
2.287684,0.4371233089884792
4.78196,0.20911927326870156
4.160753,0.240341111332492
4.573521,0.21864991983200688
4.99205,0.2003185064252161
2.290894,0.4365108119363008
4.790569,0.2087434707651638
4.165958,0.24004082614371053
4.580079,0.2183368452814897
4.997571,0.20009720722326907
2.294438,0.4358365752310588
4.788776,0.20882162790658823
4.163875,0.24016090780823152
4.579638,0.2183578702072085
4.99699,0.20012047252445972
2.286368,0.4373749107755182
4.794783,0.2085600119963719
4.164995,0.24009632664625047
4.579011,0.21838776976076274
4.994745,0.2002104211526314
2.284698,0.4376946099659561
4.790204,0.20875937642739223
4.158746,0.2404570993275377
4.572802,0.21868429903590839
4.991233,0.20035129596234036
2.284004,0.4378276045050709
4.782454,0.20909767245016886
4.152613,0.24081223075687527
4.568915,0.21887034449097872
4.98917,0.20043414034799376
2.284946,0.43764710413287666
4.780099,0.20920068810290332
4.158465,0.2404733477376869
4.570902,0.21877520016836938
4.986897,0.20052549711774678
2.289716,0.43673538552379426
4.783093,0.2090697379289928
4.161178,0.24031656420369427
4.575657,0.21854785006830715
4.992949,0.20028243829448286
2.293212,0.43606958275118046
4.790321,0.20875427763609164
4.167649,0.23994343093672235
4.579919,0.21834447290443346
4.996968,0.20012135358881628
2.292616,0.43618294559577353
4.795198,0.20854196218800558
4.166638,0.24000165121136036
4.582402,0.2182261617378833
4.999205,0.20003180505700408
2.289541,0.43676876718958085
4.792617,0.2086542696818878
4.166036,0.24003633189919626
4.582073,0.21824183071723213
5.002685,0.1998926576428458
2.287875,0.43708681636890123
4.793429,0.20861892394776266
4.166425,0.24001392080740683
4.584488,0.21812686607533927
5.0004,0.1999840012798976
2.291368,0.43642051385896985
4.791963,0.20868274650701601
4.162964,0.24021346329201984
4.580831,0.2183010025910146
4.999321,0.20002716368882895
2.289901,0.43670010188213376
4.79063,0.20874081279497686
4.165241,0.24008214650724893
4.579135,0.21838185596187926
4.996988,0.20012055262089884
2.286536,0.43734277527228965
4.790836,0.20873183719918612
4.163136,0.24020353887069748
4.579733,0.21835334068601817
4.997802,0.20008795866662984
2.285814,0.4374809148950877
4.786327,0.20892847479915183
4.157553,0.24052609792346605
4.572671,0.2186905640051515
4.991922,0.2003236428774328
2.284827,0.4376698979835235
4.788877,0.20881722374577588
4.165192,0.24008497087289132
4.581672,0.218260931817031
4.997801,0.20008799870182906
2.29443,0.4358380948645197
4.788338,0.20884072928853392
4.164258,0.2401388194487469
4.579695,0.2183551524719441
4.995092,0.20019651289705978
2.294195,0.4358827388256011
4.786143,0.2089365069117241
4.160488,0.2403564197276858
4.574879,0.2185850161282954
4.992861,0.20028596830554665
2.280595,0.4384820627950162
4.783729,0.20904194196619416
4.163735,0.24016898289636587
4.579166,0.21838037756220238
4.990491,0.2003810847469718
2.281151,0.43837518866572184
4.785653,0.20895789978922416
4.149181,0.24101141888001515
4.565758,0.2190216827085448
4.987712,0.2004927309355472
2.277898,0.4390012195453879
4.768914,0.20969134691881633
4.145063,0.24125085674210497
4.559932,0.21930151589979852
4.973989,0.20104588088152184
2.276451,0.4392802656415623
4.767251,0.20976449530347785
4.144837,0.24126401110586496
4.55775,0.21940650540288517
4.972272,0.20111530503560546
2.275432,0.43947698722704087
4.766878,0.2097809090142437
4.139672,0.2415650322054501
4.557382,0.21942422206433432
4.972981,0.2010866319416865
2.276571,0.43925711080392393
4.763073,0.20994849333612983
4.140837,0.24149706931231535
4.555241,0.21952735321797465
4.968159,0.20128180277644092
2.274431,0.43967040547723807
4.762565,0.20997088753644305
4.143923,0.2413172252476699
4.557218,0.21943211845472393
4.972356,0.20111190751426486
2.279615,0.43867056498575413
4.768543,0.2097076612290169
4.14684,0.2411474761505146
4.560844,0.21925766371311975
4.976422,0.20094758844808577
4.564577,0.21907835052404637
3.94184,0.25368863271974507
4.359042,0.22940820483032742
4.772181,0.20954779376557595
4.356464,0.22954396042294853
3.73567,0.26768959784991714
4.148136,0.2410721345683941
4.567012,0.21896154422191139
