Latency,Throughput
0.670547,1.4913197732597416
0.706752,1.4149234809381508
0.703159,1.4221534532019073
0.701088,1.4263544662011045
0.694856,1.439147103860368
0.707493,1.4134415464181271
0.706389,1.4156505834603879
0.70025,1.4280614066404855
0.695776,1.4372441705376444
0.713777,1.400997790626484
0.719114,1.3906000995669672
0.708846,1.4107436594126228
0.691093,1.4469832569567338
0.713833,1.4008878827400806
1.396407,0.7161235943388998
1.421803,0.7033323181903541
1.419277,0.7045840945777322
1.432771,0.6979482415543028
1.423361,0.7025624560459363
1.409299,0.709572631499774
1.423069,0.7027066150692624
1.427088,0.700727635576783
1.425942,0.7012907958388209
1.413315,0.7075563480186653
1.420941,0.703758987881974
1.412821,0.7078037486702137
1.406422,0.7110241449579144
1.403399,0.7125557307650925
1.413995,0.7072160792647783
1.494186,0.6692607212221237
1.500227,0.6665657930433194
1.149,0.8703220191470844
1.816998,0.5503583383140763
1.156151,0.8649389223379992
1.160392,0.8617777440726926
1.154584,0.8661128163910118
1.16356,0.8594314001856372
1.818386,0.5499382419354306
1.496173,0.6683719061899928
1.541948,0.6485303006327061
1.543486,0.6478840753981572
1.537584,0.6503709716022019
1.530853,0.6532305845172593
1.527188,0.654798230473262
1.539773,0.6494463794338516
1.527248,0.6547725058405708
0.973119,1.0276235486101906
0.97742,1.0231016349164126
0.984067,1.0161909707367487
0.982206,1.0181163625553091
1.244804,0.8033393208890717
1.253933,0.79749077502546
1.253267,0.7979145704785972
1.256002,0.7961770761511526
1.253011,0.7980775906995229
1.248316,0.801079213916989
3.290163,0.30393630953846357
1.450809,0.6892706069510184
3.316855,0.3014904178807937
3.326263,0.30063768258853857
1.775524,0.5632140145669673
1.450011,0.6896499405866576
1.777148,0.562699336239863
1.443892,0.6925725746801008
3.317404,0.3014405239759764
1.448532,0.6903540964231374
1.454899,0.687332935138453
3.332134,0.30010797885079055
3.324748,0.30077467525358315
1.166324,0.8573946862106928
3.864776,0.2587472081176244
3.867242,0.25858221440499457
1.630575,0.6132805912024899
3.867622,0.25855680829202027
3.86436,0.25877506236479003
3.859182,0.25912226995254434
1.634194,0.611922452291466
1.633444,0.6122034180541237
1.455262,0.687161487072431
1.63407,0.6119688875017595
1.453398,0.6880427797478736
3.641118,0.2746409207281939
4.067144,0.24587277952292813
5.482999,0.18238194097792101
5.482476,0.1823993392766334
5.485018,0.18231480735341252
5.477867,0.18255280750700958
2.804037,0.35662867501391743
2.194046,0.4557789581439951
3.085246,0.3241232627803423
2.192906,0.45601589853828667
2.18699,0.45724946158875895
2.201881,0.45415715018204883
2.199934,0.4545590913181941
3.265042,0.3062747738007658
4.059058,0.24636257969213546
3.267491,0.306045219405348
2.808798,0.3560241783139977
2.200125,0.45451962956650194
2.197689,0.45502343598207023
5.475682,0.1826256528410525
4.813275,0.20775875053887427
4.081426,0.245012404978064
4.06511,0.2459958033115955
2.806087,0.35636813826513575
4.06636,0.24592018414503386
0.864769,1.1563781772935893
3.066816,0.3260710782779273
2.520829,0.39669489679783915
3.074625,0.3252429158027402
2.512358,0.3980324460128692
2.511792,0.3981221375018314
2.509964,0.39841208877896256
0.878751,1.1379787903513054
2.510721,0.39829196473841577
0.891949,1.1211403342567792
2.511965,0.39809471867641466
3.073235,0.3253900206134578
2.517758,0.3971787598331531
2.516177,0.39742832082162743
2.516243,0.3974178964432291
0.881948,1.1338536965898216
2.521732,0.39655284542528707
0.880986,1.1350918175771239
4.301146,0.2324961766003758
1.013369,0.9868073722405166
4.672939,0.21399808557312644
0.969736,1.031208493858122
5.134377,0.1947655966829082
1.843111,0.5425609200965108
1.84192,0.542911744266852
1.835495,0.544812162386713
1.84781,0.5411811820479379
1.841891,0.5429202922431349
1.848706,0.5409188913759138
1.838571,0.543900670683917
1.833402,0.5454341164676377
1.842129,0.5428501478452378
1.836293,0.5445754027271247
1.83865,0.5438773012808311
1.852195,0.5398999565380534
1.846549,0.5415507522410724
1.845315,0.5419128983398498
4.960775,0.20158140613109848
1.856495,0.5386494442484359
4.193584,0.23845951338997856
1.125682,0.8883503511648938
4.80965,0.20791533687482455
0.700575,1.4273989223138137
1.670396,0.598660437405262
1.675754,0.5967463004713103
1.672007,0.5980836204633114
5.373474,0.1860993465307546
1.677577,0.5960978244217702
1.67745,0.5961429550806283
1.673597,0.597515411416249
1.675137,0.59696609889221
1.67002,0.5987952240092933
1.550033,0.6451475549230242
1.545398,0.6470824991361448
1.021425,0.9790244021832244
1.992003,0.5020072760934597
1.998532,0.5003672695758687
1.997074,0.5007325717524739
1.87406,0.5336008452237389
1.034269,0.9668664535048425
1.036556,0.9647332126773662
1.336036,0.7484828253130904
1.347942,0.7418716829062378
1.343419,0.7443694037377766
1.344769,0.743622138820868
1.349824,0.7408373239770518
1.351369,0.7399903357262154
1.343867,0.7441212560469154
3.18019,0.3144466211138328
2.177751,0.45918931962377696
1.499896,0.6667128920938519
2.182905,0.458105139710615
5.702111,0.17537364670733346
4.053874,0.24667762244213803
4.055015,0.2466082123000778
1.491043,0.6706714695686175
1.489714,0.6712697873551567
1.488598,0.6717730374486597
4.045918,0.24716269583318295
6.249161,0.16002148128364752
2.064639,0.4843461738347478
5.693235,0.17564706181986164
6.251468,0.1599624280249055
4.056507,0.24651750878280254
1.494491,0.6691241365789422
1.248984,0.8006507689449984
3.5923,0.27837318709461906
1.587035,0.6301058262735226
1.582271,0.6320029881101278
1.579968,0.6329242111232632
1.579114,0.6332665026084248
1.259851,0.7937446571062768
1.580215,0.6328252801042896
1.585545,0.6306979618995361
0.821209,1.2177168053443155
