Latency,Throughput
0.235836,4.240234739395173
0.253099,3.95102311743626
0.239082,4.182665361675074
0.249591,4.0065547235276915
0.524337,1.9071703885096796
0.529911,1.8871093447767644
0.508257,1.9675085635810232
0.523075,1.9117717344549063
0.520528,1.9211262410475518
0.529774,1.8875973528334724
0.519261,1.9258138007668593
0.526647,1.8988050819619215
0.512741,1.9503023943862496
0.485606,2.0592826283036043
0.515698,1.93911940709485
0.530588,1.8847015009762755
0.535707,1.8666920536785965
0.540067,1.8516221135525779
0.526557,1.899129628891079
0.511334,1.9556688974329892
0.505271,1.979135948827461
0.525638,1.9024499750779051
0.514386,1.9440653517008628
0.51321,1.9485200989848208
0.512144,1.9525758380455496
0.506711,1.9735115282675924
0.530703,1.8842930980228112
0.534653,1.870371998286739
0.509789,1.9615958759408303
0.512482,1.951288045238662
0.526603,1.8989637354895432
0.524529,1.9064722827527172
0.52231,1.9145718060155845
0.514505,1.9436157083021546
0.528088,1.8936237899743982
0.4901,2.0403999183840034
0.516235,1.937102288686354
0.529571,1.8883209239176617
0.49887,2.0045302383386456
0.740548,1.3503513614242426
0.503517,1.9860302631291495
0.74021,1.3509679685494655
0.697008,1.4347037623671466
0.742233,1.3472858253405602
0.70582,1.4167918166104672
0.741139,1.349274562531455
0.772786,1.2940193015919026
0.752891,1.3282135129786383
0.764638,1.3078084008380435
0.74753,1.3377389536205904
1.00244,0.997565939108575
0.987721,1.0124316482083504
1.000286,0.999714081772613
1.001284,0.9987176465418403
0.958664,1.043118339689401
1.006519,0.9935232221150322
0.987453,1.012706427546425
0.968724,1.032285769734207
0.999191,1.0008096550109038
0.994803,1.005224149907067
1.016659,0.9836139747939083
1.000295,0.9997050869993352
1.008898,0.9911804761234534
0.995328,1.0046939300411524
1.007159,0.9928918869811024
1.001409,0.9985929824876749
0.459821,2.17475930851353
1.017389,0.9829082091510719
1.005547,0.9944835994737193
0.996669,1.0033421326438365
1.006358,0.9936821687709542
1.008879,0.9911991428109812
0.994787,1.0052403177765692
0.984474,1.0157708583466907
0.991945,1.0081204099017587
0.991283,1.0087936542843972
1.010635,0.9894769130299268
0.988279,1.0118600111911717
1.011062,0.9890590290209701
0.998826,1.001175379895998
0.998352,1.001650720387198
0.992837,1.007214678743842
0.990385,1.0097083457443319
1.213886,0.823800587534579
1.210261,0.8262680529241213
1.223697,0.8171957600615185
0.454989,2.1978553327662866
1.450924,0.6892159754749386
1.211343,0.8255300109052514
1.212915,0.8244600817039941
0.479711,2.0845884292834644
1.435766,0.6964923253510669
0.728762,1.3721900977273787
0.479723,2.0845362844808357
1.43436,0.697175046710728
0.713393,1.4017519095365387
1.429379,0.6996045135684797
0.661678,1.5113091261912894
1.438012,0.6954044889750572
0.964972,1.0362994988455623
0.95821,1.0436125692697842
1.435709,0.6965199772377272
0.699052,1.4305087461304737
0.95871,1.0430682896809254
1.441243,0.6938455208455478
0.746702,1.3392223403713932
0.727837,1.3739339989585582
1.441871,0.693543319756067
0.701631,1.4252505946858107
0.964206,1.0371227725195653
1.440636,0.6941378668865695
0.725466,1.3784243506932095
0.73978,1.3517532239314392
0.693353,1.442266781855707
0.697035,1.4346481883980002
0.679259,1.4721924921127287
1.43922,0.6948208057142063
1.439797,0.6945423556237442
0.741323,1.34893966597556
0.71192,1.404652208113271
1.434645,0.6970365491114526
0.927209,1.0785054933677305
1.440369,0.694266538643917
0.705971,1.416488779284135
0.705119,1.4182003321425176
0.711378,1.405722414806193
0.927297,1.0784031437608446
0.918343,1.0889177573085438
0.921667,1.0849905660070285
0.44333,2.2556560575643427
0.466087,2.1455221879177064
0.957513,1.0443722435100098
0.461221,2.168157998009631
1.175264,0.8508726549949628
0.951204,1.0512991955458555
1.010956,0.9891627330961981
1.18029,0.847249404807293
0.475331,2.1037971434642384
0.686864,1.4558922872650188
0.759876,1.3160041901573414
0.950844,1.051697228988141
0.716626,1.395428019636463
1.187523,0.8420889532244848
0.709318,1.4098049111963886
0.713329,1.4018776749578385
1.171837,0.8533610049861884
1.181748,0.8462040976587225
1.176589,0.8499144561099925
0.945025,1.0581730642046507
1.181427,0.8464340158130803
1.175731,0.8505346886320084
0.735282,1.360022413169369
0.698988,1.430639724859368
1.167028,0.8568774699493071
0.954086,1.0481235444184278
0.745697,1.3410272536968768
0.71645,1.3957708144322702
0.770744,1.2974476609613568
0.722996,1.3831335166446288
0.703368,1.4217308720328476
1.173619,0.8520652784251107
0.947263,1.0556730285042275
0.933947,1.0707245700237809
1.010871,0.9892459077369911
1.183288,0.8451027983043858
0.751489,1.3306914672071048
0.732177,1.3657899660874353
0.750122,1.3331164797192991
0.717124,1.394458977805791
0.515402,1.9402330607952627
0.928209,1.0773435724066456
0.951133,1.0513776727334663
1.017892,0.9824224966892362
0.944002,1.059319789576717
0.524868,1.9052409367688639
0.698078,1.432504677127771
0.962517,1.0389426888044575
0.555597,1.7998657300165408
0.932645,1.0722193331867969
0.925256,1.0807819673690309
0.72787,1.37387170785992
1.15674,0.8644985044175872
0.929914,1.0753682598605891
0.761959,1.3124065730570804
1.158597,0.8631128856712039
0.978989,1.0214619367531197
1.15948,0.8624555835374478
0.92906,1.0763567476804512
1.021138,0.9792995657785725
0.921761,1.0848799200660475
0.98926,1.0108565998827406
1.162756,0.860025663165789
1.170039,0.8546723656220006
0.742939,1.3460055266986926
1.169681,0.8549339520775323
1.157476,0.8639487989383797
1.167695,0.8563880122806041
0.920154,1.0867746051204472
1.165118,0.858282165411572
1.152791,0.8674599298571901
0.751689,1.3303374134781805
0.942927,1.0605274851605693
0.927091,1.078642765381176
0.955738,1.0463118553411082
0.961688,1.0398382843500178
0.931679,1.0733310507159655
0.965456,1.0357799837589698
0.927735,1.0778940106819297
0.782959,1.2772060861424417
0.775108,1.2901427930043297
0.776663,1.2875597266768213
0.480211,2.0824179371151432
0.477887,2.0925448903192594
0.465428,2.1485600350644996
0.977397,1.0231257104329152
0.686621,1.4564075377828525
0.497307,2.0108303321690624
1.009302,0.9907837297459037
1.198322,0.8345002428395706
1.201056,0.8326006447659394
0.976701,1.0238547928178634
1.204799,0.8300139691351006
0.923763,1.0825287438444708
0.921118,1.0856372364887017
0.968807,1.0321973313570196
0.94235,1.0611768451212393
0.98597,1.0142296418755135
1.204243,0.8303971872786473
0.730676,1.368595656624824
1.216515,0.8220202792402889
0.939731,1.064134310776169
0.920856,1.085946119697325
0.701821,1.424864744714108
0.927889,1.0777151146311683
0.950131,1.052486446605784
1.209035,0.8271059150479514
1.197574,0.8350214684019527
1.199737,0.8335160122593535
1.210785,0.8259104630467011
1.209973,0.8264647227665411
0.993253,1.0067928312323244
1.200102,0.8332625060203216
0.738742,1.353652560704549
0.696248,1.4362698348864198
0.914709,1.0932438622556464
1.208216,0.8276665761751211
0.727749,1.3741001361733236
1.213858,0.8238195901003247
0.916886,1.0906481285568763
0.713829,1.4008957327315084
0.646246,1.54739835913878
0.950118,1.052500847263182
0.947755,1.055125005935078
0.711058,1.4063550371418365
0.941293,1.0623684655043646
0.940714,1.0630223426035967
0.652833,1.5317853110979378
0.946021,1.057058987062655
1.198848,0.8341341020713219
0.983399,1.0168812455575
0.931452,1.073592627424709
0.551698,1.8125858712556506
1.202056,0.831907997630726
1.188455,0.8414285774387755
1.198332,0.834493278991131
0.770207,1.2983522611453804
1.206008,0.829181895974156
1.20489,0.8299512818597549
0.742211,1.3473257604643425
1.00211,0.9978944427258484
0.957313,1.0445904317605632
0.748406,1.336173146661037
0.766206,1.3051320402085078
0.944939,1.0582693697688423
0.94325,1.0601643254704478
0.940451,1.0633196200546333
0.935919,1.06846853199903
1.210402,0.8261718007736273
1.19523,0.8366590530692837
0.936014,1.0683600886311528
0.548397,1.8234964815635388
1.200829,0.8327580363232401
0.929967,1.0753069732581908
1.000872,0.9991287597215228
0.936287,1.0680485791215728
0.949936,1.0527024978524868
1.199562,0.8336376110613707
1.193376,0.8379588662751722
1.201007,0.8326346141196513
0.962994,1.0384280691260797
0.797419,1.2540458654734838
0.777364,1.2863986497959772
0.487167,2.052684192484302
1.001908,0.9980956335312224
0.803121,1.2451423882578092
0.772858,1.2938987498350278
1.016999,0.983285135973585
1.045889,0.956124407083352
1.024159,0.976410889324802
0.505395,1.9786503625876788
1.018001,0.982317306171605
1.005561,0.9944697536996762
1.012263,0.9878855593852587
0.50644,1.9745675697022351
0.504809,1.980947249355697
0.817596,1.2230979603618413
1.040897,0.9607098492934459
1.256409,0.795919163266102
0.741369,1.3488559678109013
1.020085,0.9803104643240516
0.762583,1.3113326680505597
1.262713,0.7919455965053025
1.070998,0.9337085596798501
0.788185,1.268737669455775
1.021486,0.9789659378591582
0.722995,1.3831354297055996
0.793989,1.259463292312614
1.035543,0.9656769443663855
