Latency,Throughput
0.506557,1.9741115017658426
0.529901,1.8871449572656025
0.558741,1.7897380002541428
0.518149,1.9299467913669621
0.509386,1.9631477896919036
0.51441,1.9439746505705564
0.529035,1.8902341054939653
0.517308,1.9330843520687868
0.53291,1.8764894635116625
0.548351,1.8236494508079677
0.522981,1.9121153540950817
0.554936,1.8020096011071547
0.515651,1.9392961518546459
0.518405,1.9289937404153124
0.55661,1.7965900720432617
0.544052,1.8380595972443812
0.54468,1.8359403686568259
0.538435,1.857234392266476
0.535594,1.8670858896850973
0.537055,1.862006684603998
0.555937,1.7987649679729898
0.553062,1.8081155458158396
0.526919,1.8978249028788106
0.534874,1.8695991953245066
0.549294,1.8205187021886278
0.524076,1.908120196307406
0.516448,1.9363033645207262
0.536398,1.8642873388789667
0.526465,1.899461502663995
0.555626,1.799771788937163
0.516779,1.935063150785926
0.511516,1.9549730604712268
0.534372,1.8713555350954019
0.52167,1.9169206586539385
0.544061,1.8380291915796205
0.560345,1.7846148355031275
0.722726,1.383650235358905
0.730913,1.3681518867498594
0.740793,1.3499047642188844
0.739005,1.3531708175181494
0.740318,1.3507708849440374
0.964677,1.0366164011373755
0.942701,1.0607817324899411
0.987332,1.0128305372458302
0.982484,1.0178282801551983
0.993551,1.006490859553259
0.964786,1.036499285851992
0.976556,1.0240068157893658
0.977216,1.023315213831947
0.971189,1.0296656984376882
0.977279,1.023249246121118
0.968752,1.0322559334071053
0.983705,1.0165649254603768
0.967927,1.0331357633375244
0.969148,1.0318341471065307
0.979113,1.0213325734618988
0.967299,1.033806506571391
0.986542,1.0136415884980061
0.973397,1.0273300616295304
0.984939,1.0152913023040004
0.987352,1.0128100211474733
0.970583,1.0303085877251095
0.966946,1.0341839151307313
0.986719,1.013459759060077
0.969625,1.0313265437669203
0.978696,1.0217677399315006
0.977885,1.0226151336813634
0.984637,1.0156027043468812
0.98088,1.019492700432265
0.965297,1.0359505934442974
0.974457,1.0262125470903283
0.966837,1.0343005077381193
0.959219,1.0425147958912406
0.958949,1.042808324530293
0.950555,1.05201697955405
0.626821,1.5953517830449204
1.19234,0.8386869517084053
1.187317,0.8422350560128424
0.631388,1.5838121725468335
0.7013,1.4259232853272494
1.388344,0.7202825812622808
0.636827,1.5702851794914474
1.393179,0.7177828548951715
1.396118,0.7162718337561725
1.39729,0.7156710489590565
1.399296,0.7146450786681302
1.405577,0.7114515960349379
0.68928,1.4507892293407614
1.391738,0.7185260444135319
0.876266,1.1412059808323043
1.404323,0.7120868916908717
1.393395,0.7176715863053909
1.406333,0.711069142230183
0.877012,1.1402352533374687
1.391241,0.7187827270760422
1.392853,0.7179508533922819
1.403432,0.7125389758819808
1.404986,0.7117508644214248
0.631535,1.5834435146112251
1.397974,0.7153208857961593
1.399307,0.7146394608188196
0.881826,1.1340105644424183
1.404109,0.7121954207258838
1.395814,0.7164278335079028
1.389954,0.7194482695110774
0.869477,1.1501166793371187
1.410389,0.7090242479202546
1.402072,0.7132301336878563
0.876474,1.1409351560913388
1.39196,0.718411448604845
0.888457,1.1255468750879334
0.870712,1.148485377484174
1.390647,0.719089747434108
0.725499,1.378361651773469
0.713987,1.400585724950174
0.936007,1.0683680784438578
0.885009,1.1299320119908385
1.094464,0.9136892579381322
0.61635,1.6224547740731727
0.475657,2.102355268607421
0.942981,1.0604667538370338
0.936864,1.0673907845749222
0.510978,1.9570314181823874
1.134964,0.8810852150376575
0.675752,1.4798328380826102
1.131679,0.8836427997691925
1.136532,0.8798696385143576
0.504961,1.9803509577967409
0.864109,1.1572614103081902
1.139214,0.8777982012159261
1.123099,0.890393455964256
1.148361,0.8708063056826207
1.131161,0.8840474521310405
1.147816,0.8712197773859225
0.866923,1.1535049825647723
1.126906,0.8873854607216574
0.904527,1.1055501936371164
0.859957,1.1628488401164245
1.128457,0.88616579984882
0.859767,1.1631058182042344
0.88924,1.1245558004588188
0.90826,1.1010063197762756
1.124778,0.8890643309168564
1.144517,0.8737310149172096
0.896739,1.1151516773553956
0.681774,1.4667617128256578
1.127872,0.8866254326732111
