Input data,kjv_ceph
user,ndp
function,wordcount
async toggle,True
forbid ndp,True
load balance strategy,roundrobin
iteration, latency
0,0.2407388687133789
1,0.22869396209716797
2,0.22493624687194824
3,0.2282578945159912
4,0.216156005859375
5,0.22216176986694336
6,0.22168684005737305
7,0.22378277778625488
8,0.22663569450378418
9,0.22662973403930664
10,0.23323750495910645
11,0.23818564414978027
12,0.24529290199279785
13,0.24196624755859375
14,0.2436668872833252
15,0.24650216102600098
16,0.24556779861450195
17,0.2512969970703125
18,0.2470259666442871
19,0.25563669204711914
20,0.25353240966796875
21,0.256145715713501
22,0.25327420234680176
23,0.26168155670166016
24,0.2631688117980957
25,0.2671782970428467
26,0.2664644718170166
27,0.27138185501098633
28,0.26851749420166016
29,0.27228236198425293
30,0.2655293941497803
31,0.27625346183776855
32,0.29934120178222656
33,0.27609872817993164
34,0.29651641845703125
35,0.3719923496246338
36,0.2752823829650879
37,0.27535247802734375
38,0.27690696716308594
39,0.27718257904052734
40,0.3666362762451172
41,0.31485462188720703
42,0.39528656005859375
43,0.3606679439544678
44,0.3110198974609375
45,0.3173210620880127
46,0.4419252872467041
47,0.42087459564208984
48,0.3996291160583496
49,0.3791980743408203
50,0.4095425605773926
51,0.3397960662841797
52,0.4454009532928467
53,0.4397873878479004
54,0.42108845710754395
55,0.4071972370147705
56,0.44369983673095703
57,0.42580509185791016
58,0.43695497512817383
59,0.3899228572845459
60,0.4451913833618164
61,0.4290950298309326
62,0.4123218059539795
63,0.44733643531799316
64,0.44460558891296387
65,0.42905664443969727
66,0.4788048267364502
67,0.4968111515045166
68,0.4596083164215088
69,0.4454493522644043
70,0.45348072052001953
71,0.46533846855163574
72,0.4678518772125244
73,0.4627993106842041
74,0.4803340435028076
75,0.453096866607666
76,0.46361327171325684
77,0.47092533111572266
78,0.44959187507629395
79,0.4360339641571045
80,0.46473240852355957
81,0.4863297939300537
82,0.45171570777893066
83,0.4387063980102539
84,0.45198917388916016
85,0.47032904624938965
86,0.45656895637512207
87,0.47317028045654297
88,0.4551727771759033
89,0.46811509132385254
90,0.46657538414001465
91,0.45830416679382324
92,0.4338037967681885
93,0.43741774559020996
94,0.4656705856323242
95,0.4680318832397461
96,0.4687056541442871
97,0.46960949897766113
98,0.479888916015625
99,0.4592287540435791
100,0.4591217041015625
101,0.4476799964904785
102,0.4781167507171631
103,0.46433472633361816
104,0.4493434429168701
105,0.43335771560668945
106,0.4783139228820801
107,0.4851264953613281
108,0.485213041305542
109,0.45863938331604004
110,0.45587873458862305
111,0.46897268295288086
112,0.44858574867248535
113,0.4372677803039551
114,0.41578245162963867
115,0.4906198978424072
116,0.47542834281921387
117,0.48161959648132324
118,0.45972418785095215
119,0.4917106628417969
120,0.47168684005737305
121,0.479351282119751
122,0.4804651737213135
123,0.4441549777984619
124,0.47575902938842773
125,0.42803382873535156
126,0.4599030017852783
127,0.46025872230529785
128,0.4317810535430908
129,0.5057611465454102
130,0.509197473526001
131,0.48753857612609863
132,0.48760199546813965
133,0.45983338356018066
134,0.44208693504333496
135,0.4667346477508545
136,0.4682326316833496
137,0.48390865325927734
138,0.4718601703643799
139,0.4599766731262207
140,0.45471954345703125
141,0.46578073501586914
142,0.4519038200378418
143,0.44716906547546387
144,0.4638035297393799
145,0.4511840343475342
146,0.4705352783203125
147,0.4798440933227539
148,0.46785664558410645
149,0.4664609432220459
