Input data,kjv_ceph
user,ndp
function,wordcount
async toggle,True
forbid ndp,True
load balance strategy,roundrobin
Throughput, Mean Latency(ms) 
1,0.21660107700154185
11,0.23331023008954202
21,0.2522080318580958
31,0.2665178097752599
41,0.3083008263911768
51,0.3668617468804358
61,0.40614393737441934
71,0.4248497284088828
81,0.4321296895285752
91,0.4491096435394266
101,0.443795326198993
111,0.45770867844190877
121,0.45385206342854706
131,0.4587962853363253
141,0.46191195494302134
151,0.46233495460115437
161,0.4607720714079083
171,0.46170243521817356
181,0.4656479064311166
191,0.465966606372175
201,0.4640738437499849
211,0.4634302971983644
221,0.46232509461499655
231,0.46699602854613503
241,0.4632579283704266
251,0.4662060040946488
261,0.4674168009473987
271,0.4659466997862491
281,0.4692853090962937
291,0.46624358134389027
301,0.4647179354881238
311,0.46786622975650094
321,0.4653474374857769
331,0.46669193342923515
341,0.4670028616865425
351,0.46720901303549833
361,0.4671195849334954
371,0.4646923425532074
381,0.4718501951131148
391,0.467793730151443
401,0.467472953294178
411,0.46807589600247346
421,0.4674723211401712
431,0.46858391738714156
441,0.46868171629475064
451,0.4710463082042013
461,0.4654911483607433
471,0.46867359909594786
481,0.46784372951441133
491,0.46473375293007735
501,0.4658294956230265
511,0.468589492474417
521,0.4669366804278463
531,0.467993716230555
541,0.4670123842408426
551,0.46504594083789214
561,0.4669897770204597
571,0.4656995187007705
581,0.4666858296337451
591,0.46514572095288026
601,0.4668224699836989
611,0.46457206298692044
621,0.466797854547856
631,0.4666805774576389
641,0.4668994010965047
651,0.46714521693228495
661,0.4690932487507908
671,0.464987043688808
681,0.46564883670676294
691,0.4668563456367145
701,0.4650804508266457
711,0.46676043737868833
721,0.4666106710711787
731,0.46543185399852727
741,0.46758290211547243
751,0.46523482566193264
761,0.4686724081862722
771,0.46603264343630685
781,0.46554800649271194
791,0.4640356317825463
801,0.4644806467531294
811,0.4654655436343619
821,0.4647136056179183
831,0.4672313317681803
841,0.46613640953304536
851,0.466054000097255
861,0.46745586999308436
871,0.4673633958538754
881,0.46800761013931336
891,0.4678056740991047
901,0.4677651026494531
911,0.46807416893983195
921,0.4717485256125328
931,0.467350493259873
941,0.47045485587472907
951,0.46936534948352127
961,0.46520873316073413
971,0.4685657759213601
981,0.4661345852719737
991,0.4661716892359676
