Input data,kjv_ceph
91,Turnaround: 0.4603404998779297
92,Turnaround: 0.45323634147644043
93,Turnaround: 0.4763782024383545
94,Turnaround: 0.43988037109375
95,Turnaround: 0.45237112045288086
96,Turnaround: 0.46522092819213867
97,Turnaround: 0.48427295684814453
98,Turnaround: 0.4705233573913574
99,Turnaround: 0.4442746639251709
100,Turnaround: 0.428600549697876
101,Turnaround: 0.48453783988952637
102,Turnaround: 0.4447948932647705
103,Turnaround: 0.44589710235595703
104,Turnaround: 0.479219913482666
105,Turnaround: 0.46784400939941406
106,Turnaround: 0.4640390872955322
107,Turnaround: 0.4506380558013916
108,Turnaround: 0.4542670249938965
109,Turnaround: 0.48197054862976074
110,Turnaround: 0.4623091220855713
111,Turnaround: 0.44690990447998047
112,Turnaround: 0.4878840446472168
113,Turnaround: 0.48775339126586914
114,Turnaround: 0.4509775638580322
115,Turnaround: 0.4590625762939453
116,Turnaround: 0.47258758544921875
117,Turnaround: 0.4495539665222168
118,Turnaround: 0.4664607048034668
119,Turnaround: 0.44288134574890137
120,Turnaround: 0.45076584815979004
121,Turnaround: 0.4857196807861328
122,Turnaround: 0.4681060314178467
123,Turnaround: 0.47049927711486816
124,Turnaround: 0.47663259506225586
125,Turnaround: 0.4587581157684326
126,Turnaround: 0.48677492141723633
127,Turnaround: 0.47750329971313477
128,Turnaround: 0.4655752182006836
129,Turnaround: 0.4455723762512207
130,Turnaround: 0.44704580307006836
131,Turnaround: 0.46955013275146484
132,Turnaround: 0.4999239444732666
133,Turnaround: 0.46300554275512695
134,Turnaround: 0.46733570098876953
135,Turnaround: 0.47710680961608887
136,Turnaround: 0.49918031692504883
137,Turnaround: 0.47197508811950684
138,Turnaround: 0.44614481925964355
139,Turnaround: 0.4589838981628418
140,Turnaround: 0.44031310081481934
141,Turnaround: 0.4650695323944092
142,Turnaround: 0.4661741256713867
143,Turnaround: 0.4847085475921631
144,Turnaround: 0.4628744125366211
145,Turnaround: 0.497251033782959
146,Turnaround: 0.4474635124206543
147,Turnaround: 0.47269558906555176
148,Turnaround: 0.4515252113342285
149,Turnaround: 0.46264052391052246
150,Turnaround: 0.48609066009521484
151,Turnaround: 0.4550347328186035
152,Turnaround: 0.48902201652526855
153,Turnaround: 0.47388219833374023
154,Turnaround: 0.45055508613586426
155,Turnaround: 0.4676215648651123
156,Turnaround: 0.5085976123809814
157,Turnaround: 0.46676063537597656
158,Turnaround: 0.4808483123779297
159,Turnaround: 0.4707658290863037
160,Turnaround: 0.43660426139831543
161,Turnaround: 0.49389052391052246
162,Turnaround: 0.4629390239715576
163,Turnaround: 0.4709601402282715
164,Turnaround: 0.4413125514984131
165,Turnaround: 0.43970155715942383
166,Turnaround: 0.4765908718109131
167,Turnaround: 0.45065903663635254
168,Turnaround: 0.4432401657104492
169,Turnaround: 0.4925346374511719
170,Turnaround: 0.4586036205291748
171,Turnaround: 0.4791524410247803
172,Turnaround: 0.46183037757873535
173,Turnaround: 0.4625723361968994
174,Turnaround: 0.46226930618286133
175,Turnaround: 0.4710967540740967
176,Turnaround: 0.4850010871887207
177,Turnaround: 0.4562413692474365
178,Turnaround: 0.46613216400146484
179,Turnaround: 0.44251155853271484
180,Turnaround: 0.42360901832580566
181,Turnaround: 0.44774723052978516
182,Turnaround: 0.43083643913269043
183,Turnaround: 0.42067837715148926
184,Turnaround: 0.41425251960754395
185,Turnaround: 0.4291548728942871
186,Turnaround: 0.4235043525695801
187,Turnaround: 0.41948628425598145
188,Turnaround: 0.3953125476837158
189,Turnaround: 0.43341732025146484
190,Turnaround: 0.4192514419555664
191,Turnaround: 0.4078254699707031
192,Turnaround: 0.41800355911254883
193,Turnaround: 0.3735370635986328
194,Turnaround: 0.41307544708251953
195,Turnaround: 0.3908407688140869
196,Turnaround: 0.3773806095123291
197,Turnaround: 0.38134026527404785
198,Turnaround: 0.31735682487487793
199,Turnaround: 0.32135725021362305
